County Cod,State Code,Census Tra,Geoid,Holc Grade,Holc Id,Id,Map Id,Msamd,Municipali,Name,Polygon Id,St Name,State,Year,Geometry,Holc Area,Holc Prop,Sheets,Tract Prop
1,6,432600,6001432600,D,D19,17,17,36084,,,6741,Oakland,CA,2019,Polygon,0.286234732,0.926423404,1,0.410410598
1,6,432300,6001432300,D,D19,17,17,36084,,,6741,Oakland,CA,2019,MultiPolygon,0.286234732,0.01331352,1,0.009507242
1,6,433104,6001433104,C,C33,17,17,36084,,,6743,Oakland,CA,2019,MultiPolygon,0.466062153,0.054499997,1,0.062449224
1,6,407500,6001407500,C,C26,17,17,36084,,,6747,Oakland,CA,2019,Polygon,0.421445638,0.22071326,1,0.487185417
1,6,433000,6001433000,C,C33,17,17,36084,,,6743,Oakland,CA,2019,Polygon,0.466062153,0.017807152,1,0.016240603
1,6,432700,6001432700,C,C33,17,17,36084,,,6743,Oakland,CA,2019,Polygon,0.466062153,0.327233142,1,0.476706921
1,6,410000,6001410000,B,B38,17,17,36084,,,6745,Oakland,CA,2019,Polygon,0.893183911,0.135167116,2,0.045162557
1,6,407800,6001407800,B,B31,17,17,36084,,,6746,Oakland,CA,2019,Polygon,0.5434196,0.212233345,1,0.241952559
1,6,407600,6001407600,B,B31,17,17,36084,,,6746,Oakland,CA,2019,Polygon,0.5434196,0.174878999,1,0.240668641
1,6,409900,6001409900,B,B38,17,17,36084,,,6745,Oakland,CA,2019,Polygon,0.893183911,0.670673623,2,0.344888616
1,6,407700,6001407700,B,B31,17,17,36084,,,6746,Oakland,CA,2019,Polygon,0.5434196,0.610168192,1,0.934814067
1,6,407400,6001407400,C,C26,17,17,36084,,,6747,Oakland,CA,2019,Polygon,0.421445638,0.357003221,1,0.761860658
1,6,407200,6001407200,C,C26,17,17,36084,,,6747,Oakland,CA,2019,Polygon,0.421445638,0.024932763,1,0.038059371
1,6,407300,6001407300,D,D15,17,17,36084,,,6749,Oakland,CA,2019,Polygon,0.912332947,0.300257966,1,0.271838437
1,6,406100,6001406100,D,D15,17,17,36084,,,6749,Oakland,CA,2019,Polygon,0.912332947,0.585794053,1,0.708668938
1,6,406000,6001406000,D,D15,17,17,36084,,,6749,Oakland,CA,2019,Polygon,0.912332947,0.113947975,1,0.100439543
1,6,403300,6001403300,D,D11,17,17,36084,,,6750,Oakland,CA,2019,MultiPolygon,0.690767397,0.328506583,1,0.574623116
1,6,405902,6001405902,D,D11,17,17,36084,,,6750,Oakland,CA,2019,Polygon,0.690767397,0.000153584,1,0.000563896
1,6,983200,6001983200,D,D11,17,17,36084,,,6750,Oakland,CA,2019,Polygon,0.690767397,0.027093686,1,0.073714627
1,6,403000,6001403000,D,D11,17,17,36084,,,6750,Oakland,CA,2019,Polygon,0.690767397,0.023682759,1,0.119929831
1,6,406100,6001406100,D,D11,17,17,36084,,,6750,Oakland,CA,2019,Polygon,0.690767397,0.007496481,1,0.006866484
1,6,406000,6001406000,D,D11,17,17,36084,,,6750,Oakland,CA,2019,Polygon,0.690767397,0.61282454,1,0.408990045
1,6,407300,6001407300,D,D18,17,17,36084,,,6751,Oakland,CA,2019,Polygon,2.577251588,0.026132464,1,0.066834415
1,6,409400,6001409400,D,D18,17,17,36084,,,6751,Oakland,CA,2019,Polygon,2.577251588,0.183032091,1,0.974583196
1,6,427700,6001427700,C,C34,17,17,36084,,,6752,Oakland,CA,2019,Polygon,0.044374937,0.85875694,1,0.05774045
1,6,428500,6001428500,C,C38,17,17,36084,,,6753,Oakland,CA,2019,Polygon,0.53439342,0.014063132,1,0.019315315
1,6,409000,6001409000,D,D18,17,17,36084,,,6751,Oakland,CA,2019,Polygon,2.577251588,0.048504636,1,0.015371183
1,6,408700,6001408700,D,D18,17,17,36084,,,6751,Oakland,CA,2019,Polygon,2.577251588,0.020040561,1,0.118276647
1,6,409100,6001409100,D,D18,17,17,36084,,,6751,Oakland,CA,2019,Polygon,2.577251588,0.001767119,1,0.024095553
1,6,410400,6001410400,D,D18,17,17,36084,,,6751,Oakland,CA,2019,MultiPolygon,2.577251588,0.011409351,1,0.107780382
1,6,407500,6001407500,D,D18,17,17,36084,,,6751,Oakland,CA,2019,Polygon,2.577251588,0.021378862,1,0.28857964
1,6,408900,6001408900,D,D18,17,17,36084,,,6751,Oakland,CA,2019,Polygon,2.577251588,0.113430626,1,0.943607385
1,6,409600,6001409600,D,D18,17,17,36084,,,6751,Oakland,CA,2019,Polygon,2.577251588,0.052562907,1,0.469393615
1,6,427300,6001427300,C,C38,17,17,36084,,,6753,Oakland,CA,2019,Polygon,0.53439342,0.026450319,1,0.013078438
1,6,409500,6001409500,D,D18,17,17,36084,,,6751,Oakland,CA,2019,Polygon,2.577251588,0.120354874,1,0.9602755
1,6,408800,6001408800,D,D18,17,17,36084,,,6751,Oakland,CA,2019,Polygon,2.577251588,0.170582746,1,0.945447817
1,6,409200,6001409200,D,D18,17,17,36084,,,6751,Oakland,CA,2019,Polygon,2.577251588,0.002019005,1,0.018637427
1,6,432300,6001432300,D,D18,17,17,36084,,,6751,Oakland,CA,2019,Polygon,2.577251588,0.007601124,1,0.048873556
1,6,409300,6001409300,D,D18,17,17,36084,,,6751,Oakland,CA,2019,Polygon,2.577251588,0.156918975,1,0.973321746
1,6,408600,6001408600,D,D18,17,17,36084,,,6751,Oakland,CA,2019,Polygon,2.577251588,0.025987972,1,0.163489759
1,6,428700,6001428700,C,C34,17,17,36084,,,6752,Oakland,CA,2019,Polygon,0.044374937,0.141243098,1,0.001327887
1,6,428400,6001428400,C,C38,17,17,36084,,,6753,Oakland,CA,2019,Polygon,0.53439342,0.234882875,1,0.164309096
1,6,428000,6001428000,C,C38,17,17,36084,,,6753,Oakland,CA,2019,Polygon,0.53439342,0.285340683,1,0.751161648
1,6,427900,6001427900,C,C38,17,17,36084,,,6753,Oakland,CA,2019,Polygon,0.53439342,0.264150222,1,0.443038665
1,6,427800,6001427800,C,C38,17,17,36084,,,6753,Oakland,CA,2019,Polygon,0.53439342,0.052380004,1,0.087226308
1,6,427100,6001427100,C,C38,17,17,36084,,,6753,Oakland,CA,2019,Polygon,0.53439342,0.00483965,1,0.005938556
1,6,427200,6001427200,C,C38,17,17,36084,,,6753,Oakland,CA,2019,Polygon,0.53439342,0.115402414,1,0.084154821
1,6,428100,6001428100,C,C38,17,17,36084,,,6753,Oakland,CA,2019,Polygon,0.53439342,0.002490338,1,0.003325868
1,6,427300,6001427300,C,C37,17,17,36084,,,6754,Oakland,CA,2019,Polygon,0.264858263,0.177015932,1,0.043380021
1,6,428600,6001428600,C,C37,17,17,36084,,,6754,Oakland,CA,2019,MultiPolygon,0.264858263,0.022305784,1,0.007730223
1,6,428100,6001428100,B,B45,17,17,36084,,,6759,Oakland,CA,2019,Polygon,0.101802259,0.254833743,1,0.064833568
1,6,427800,6001427800,C,C37,17,17,36084,,,6754,Oakland,CA,2019,Polygon,0.264858263,0.800678119,1,0.660833949
1,6,428500,6001428500,C,C39,17,17,36084,,,6755,Oakland,CA,2019,Polygon,0.213630216,0.094362952,1,0.051811106
1,6,428400,6001428400,C,C39,17,17,36084,,,6755,Oakland,CA,2019,Polygon,0.213630216,0.051065672,1,0.014280417
1,6,428000,6001428000,C,C39,17,17,36084,,,6755,Oakland,CA,2019,Polygon,0.213630216,0.109085936,1,0.114799514
1,6,427900,6001427900,C,C39,17,17,36084,,,6755,Oakland,CA,2019,Polygon,0.213630216,0.743332127,1,0.498396669
1,6,427800,6001427800,C,C39,17,17,36084,,,6755,Oakland,CA,2019,Polygon,0.213630216,0.002154594,1,0.00143433
1,6,428500,6001428500,B,B43,17,17,36084,,,6756,Oakland,CA,2019,Polygon,0.090317277,0.28524716,1,0.066214152
1,6,428600,6001428600,B,B43,17,17,36084,,,6756,Oakland,CA,2019,MultiPolygon,0.090317277,0.000631254,1,7.46E-05
1,6,427900,6001427900,B,B43,17,17,36084,,,6756,Oakland,CA,2019,Polygon,0.090317277,0.206602385,1,0.058564672
1,6,427800,6001427800,B,B43,17,17,36084,,,6756,Oakland,CA,2019,Polygon,0.090317277,0.507518897,1,0.142838049
1,6,428600,6001428600,C,C36,17,17,36084,,,6757,Oakland,CA,2019,Polygon,0.096550249,0.003744921,1,0.000473104
1,6,427800,6001427800,C,C36,17,17,36084,,,6757,Oakland,CA,2019,Polygon,0.096550249,0.211360359,1,0.063591314
1,6,427700,6001427700,C,C36,17,17,36084,,,6757,Oakland,CA,2019,Polygon,0.096550249,0.784894775,1,0.114825142
1,6,428100,6001428100,B,B46,17,17,36084,,,6758,Oakland,CA,2019,Polygon,0.101063413,0.216575549,1,0.054700205
1,6,427100,6001427100,B,B45,17,17,36084,,,6759,Oakland,CA,2019,Polygon,0.101802259,0.745168491,1,0.174187787
1,6,427300,6001427300,D,D20,17,17,36084,,,6760,Oakland,CA,2019,Polygon,0.585380577,0.399347486,1,0.216298315
1,6,427100,6001427100,D,D20,17,17,36084,,,6760,Oakland,CA,2019,Polygon,0.585380577,0.186747773,1,0.251014923
1,6,427200,6001427200,D,D20,17,17,36084,,,6760,Oakland,CA,2019,Polygon,0.585380577,0.413904878,1,0.330629695
1,6,428200,6001428200,C,C41,17,17,36084,,,6761,Oakland,CA,2019,Polygon,0.170815281,0.873891667,1,0.178694968
1,6,428100,6001428100,C,C41,17,17,36084,,,6761,Oakland,CA,2019,Polygon,0.170815281,0.126108245,1,0.053833891
1,6,428400,6001428400,C,C40,17,17,36084,,,6762,Oakland,CA,2019,Polygon,0.539280742,0.040485344,1,0.028579979
1,6,427100,6001427100,C,C40,17,17,36084,,,6762,Oakland,CA,2019,MultiPolygon,0.539280742,0.264959964,1,0.328096026
1,6,428200,6001428200,C,C40,17,17,36084,,,6762,Oakland,CA,2019,Polygon,0.539280742,0.291748125,1,0.188343653
1,6,428100,6001428100,C,C40,17,17,36084,,,6762,Oakland,CA,2019,Polygon,0.539280742,0.398371967,1,0.536894871
1,6,428200,6001428200,B,B44,17,17,36084,,,6763,Oakland,CA,2019,Polygon,0.079761136,1,1,0.095481523
1,6,400500,6001400500,C,C9,17,17,36084,,,6764,Oakland,CA,2019,MultiPolygon,0.468681993,0.245374177,1,0.506464905
1,6,400600,6001400600,C,C9,17,17,36084,,,6764,Oakland,CA,2019,MultiPolygon,0.468681993,0.139305124,1,0.567725543
1,6,400700,6001400700,C,C9,17,17,36084,,,6764,Oakland,CA,2019,Polygon,0.468681993,0.148938271,1,0.20532895
1,6,401100,6001401100,C,C9,17,17,36084,,,6764,Oakland,CA,2019,Polygon,0.468681993,0.096866677,1,0.132657889
1,6,401000,6001401000,C,C9,17,17,36084,,,6764,Oakland,CA,2019,Polygon,0.468681993,0.051541769,1,0.054210511
1,6,403501,6001403501,C,C11,17,17,36084,,,6772,Oakland,CA,2019,Polygon,0.370900031,0.011337972,1,0.016336766
1,6,400400,6001400400,C,C9,17,17,36084,,,6764,Oakland,CA,2019,MultiPolygon,0.468681993,0.238124496,1,0.410772554
1,6,423902,6001423902,C,C9,17,17,36084,,,6764,Oakland,CA,2019,MultiPolygon,0.468681993,0.003490574,1,0.01324978
1,6,423901,6001423901,C,C9,17,17,36084,,,6764,Oakland,CA,2019,MultiPolygon,0.468681993,0.011105279,1,0.034125309
1,6,400500,6001400500,D,D5,17,17,36084,,,6765,Oakland,CA,2019,Polygon,0.081527867,0.548420747,1,0.196907468
1,6,400400,6001400400,D,D5,17,17,36084,,,6765,Oakland,CA,2019,Polygon,0.081527867,0.451579258,1,0.135506192
1,6,400300,6001400300,B,B10,17,17,36084,,,6766,Oakland,CA,2019,Polygon,0.039108476,0.134962557,1,0.012367773
1,6,400200,6001400200,C,C10,17,17,36084,,,6767,Oakland,CA,2019,MultiPolygon,0.526523345,0.089412745,1,0.20489119
1,6,400300,6001400300,C,C10,17,17,36084,,,6767,Oakland,CA,2019,MultiPolygon,0.526523345,0.610274015,1,0.752921699
1,6,401100,6001401100,C,C10,17,17,36084,,,6767,Oakland,CA,2019,Polygon,0.526523345,0.123258962,1,0.18963415
1,6,400400,6001400400,C,C10,17,17,36084,,,6767,Oakland,CA,2019,Polygon,0.526523345,0.000215192,1,0.000417026
1,6,401200,6001401200,C,C10,17,17,36084,,,6767,Oakland,CA,2019,Polygon,0.526523345,0.167948706,1,0.343233724
1,6,400200,6001400200,B,B9,17,17,36084,,,6768,Oakland,CA,2019,MultiPolygon,0.134744933,0.158219419,1,0.092785146
1,6,400400,6001400400,B,B9,17,17,36084,,,6768,Oakland,CA,2019,Polygon,0.134744933,0.797732973,1,0.395629859
1,6,423902,6001423902,B,B9,17,17,36084,,,6768,Oakland,CA,2019,Polygon,0.134744933,0.044047551,1,0.048069293
1,6,403501,6001403501,C,C12,17,17,36084,,,6769,Oakland,CA,2019,Polygon,0.154306622,0.005461012,1,0.003273645
1,6,401300,6001401300,C,C12,17,17,36084,,,6769,Oakland,CA,2019,MultiPolygon,0.154306622,0.870374955,1,0.406539968
1,6,401400,6001401400,C,C12,17,17,36084,,,6769,Oakland,CA,2019,Polygon,0.154306622,0.124164695,1,0.065649905
1,6,403502,6001403502,C,C14,17,17,36084,,,6770,Oakland,CA,2019,Polygon,0.159715227,0.344555767,1,0.781358453
1,6,403501,6001403501,C,C14,17,17,36084,,,6770,Oakland,CA,2019,Polygon,0.159715227,0.526181952,1,0.326479633
1,6,403600,6001403600,C,C14,17,17,36084,,,6770,Oakland,CA,2019,Polygon,0.159715227,0.044546275,1,0.0472369
1,6,403900,6001403900,C,C14,17,17,36084,,,6770,Oakland,CA,2019,Polygon,0.159715227,0.06701303,1,0.055964749
1,6,404000,6001404000,C,C14,17,17,36084,,,6770,Oakland,CA,2019,Polygon,0.159715227,0.01722756,1,0.019200693
1,6,404102,6001404102,C,C13,17,17,36084,,,6771,Oakland,CA,2019,MultiPolygon,0.361533642,0.175629085,1,0.714480681
1,6,403501,6001403501,C,C13,17,17,36084,,,6771,Oakland,CA,2019,MultiPolygon,0.361533642,0.092216837,1,0.129518784
1,6,404200,6001404200,C,C13,17,17,36084,,,6771,Oakland,CA,2019,MultiPolygon,0.361533642,0.082587723,1,0.028338375
1,6,404000,6001404000,C,C13,17,17,36084,,,6771,Oakland,CA,2019,MultiPolygon,0.361533642,0.169061349,1,0.426520445
1,6,404101,6001404101,C,C13,17,17,36084,,,6771,Oakland,CA,2019,MultiPolygon,0.361533642,0.478087716,1,0.780368576
1,6,426200,6001426200,C,C13,17,17,36084,,,6771,Oakland,CA,2019,MultiPolygon,0.361533642,0.002417365,1,0.001672005
1,6,401300,6001401300,C,C11,17,17,36084,,,6772,Oakland,CA,2019,MultiPolygon,0.370900031,0.237220314,1,0.266330586
1,6,401100,6001401100,C,C11,17,17,36084,,,6772,Oakland,CA,2019,MultiPolygon,0.370900031,0.387631028,1,0.42010303
1,6,401000,6001401000,C,C11,17,17,36084,,,6772,Oakland,CA,2019,Polygon,0.370900031,0.060654839,1,0.050485683
1,6,401200,6001401200,C,C11,17,17,36084,,,6772,Oakland,CA,2019,MultiPolygon,0.370900031,0.265653618,1,0.382444361
1,6,420200,6001420200,C,C1,17,17,36084,,,6773,Oakland,CA,2019,Polygon,0.38495568,0.308574367,1,0.665117252
1,6,420600,6001420600,C,C1,17,17,36084,,,6773,Oakland,CA,2019,MultiPolygon,0.38495568,0.035204132,1,0.044462062
1,6,420300,6001420300,C,C1,17,17,36084,,,6773,Oakland,CA,2019,Polygon,0.38495568,0.316910062,1,0.130917211
1,6,420500,6001420500,C,C1,17,17,36084,,,6773,Oakland,CA,2019,Polygon,0.38495568,0.31568411,1,0.756074116
1,6,422200,6001422200,D,D2,17,17,36084,,,6774,Oakland,CA,2019,MultiPolygon,0.743028476,0.106416042,1,0.303473164
1,6,422300,6001422300,D,D2,17,17,36084,,,6774,Oakland,CA,2019,Polygon,0.743028476,0.183388238,1,0.630158591
1,6,423300,6001423300,D,D2,17,17,36084,,,6774,Oakland,CA,2019,Polygon,0.743028476,0.003873805,1,0.010261106
1,6,423100,6001423100,D,D2,17,17,36084,,,6774,Oakland,CA,2019,Polygon,0.743028476,0.349310119,1,0.897919647
1,6,423000,6001423000,D,D2,17,17,36084,,,6774,Oakland,CA,2019,Polygon,0.743028476,0.351823799,1,0.927382535
1,6,423400,6001423400,D,D2,17,17,36084,,,6774,Oakland,CA,2019,Polygon,0.743028476,0.004693156,1,0.011955902
1,6,406900,6001406900,C,C24,17,17,36084,,,6775,Oakland,CA,2019,Polygon,0.470032875,0.166838382,1,0.23266658
1,6,406800,6001406800,C,C24,17,17,36084,,,6775,Oakland,CA,2019,Polygon,0.470032875,0.266681297,1,0.355773674
1,6,407000,6001407000,C,C24,17,17,36084,,,6775,Oakland,CA,2019,Polygon,0.470032875,0.478771952,1,0.675848175
1,6,406601,6001406601,C,C24,17,17,36084,,,6775,Oakland,CA,2019,Polygon,0.470032875,0.07457267,1,0.121377745
1,6,406700,6001406700,C,C24,17,17,36084,,,6775,Oakland,CA,2019,MultiPolygon,0.470032875,0.002512245,1,0.00181643
