,NAME_x,B03002_001E,B03002_002E,B03002_003E,B03002_004E,B03002_005E,B03002_006E,B03002_007E,B03002_008E,B03002_009E,B03002_010E,B03002_011E,B03002_012E,B03002_013E,B03002_014E,tract,block group,S0601_C01_047E,S1501_C01_006E,S1501_C01_014E,S1501_C01_015E,S2801_C01_001E,S2801_C01_002E,S2801_C01_012E,pct_white,pct_black,pct_native,pct_asian,pct_hisp,pct_other,median_income,pct_college,pct_hs_grad,pct_device_access,pct_internet_access,GEOID,GEOID_tract
866,"Block Group 1, Census Tract 4517.03, Alameda County, California",1667,1301,959,0,0,235,0,0,107,0,107,366,223,0,451703,1,74676,2808,2765,1514,1393,1393,1340,0.5752849430113978,0.0,0.0,0.14097180563887224,0.21955608878224356,0.12837432513497302,74676,0.5391737891737892,0.9846866096866097,1.0,0.9619526202440776,60014517031,6001451703
867,"Block Group 1, Census Tract 4505.02, Alameda County, California",2446,2251,1534,77,20,493,26,0,101,0,101,195,127,0,450502,1,80408,3832,3687,2499,1823,1759,1740,0.6271463614063778,0.031479967293540474,0.008176614881439084,0.20155355682747342,0.07972199509403106,0.09321340964840556,80408,0.6521398747390397,0.962160751565762,0.9648930334613275,0.9544706527701591,60014505021,6001450502
868,"Block Group 2, Census Tract 4505.02, Alameda County, California",3044,2754,993,4,32,1651,0,0,74,0,74,290,177,0,450502,2,80408,3832,3687,2499,1823,1759,1740,0.32621550591327203,0.001314060446780552,0.010512483574244415,0.5423784494086727,0.09526938239159001,0.04862023653088042,80408,0.6521398747390397,0.962160751565762,0.9648930334613275,0.9544706527701591,60014505022,6001450502
869,"Block Group 1, Census Tract 4505.01, Alameda County, California",643,565,402,0,0,116,0,0,47,0,47,78,0,0,450501,1,70449,2258,2161,1305,1200,1140,1108,0.6251944012441679,0.0,0.0,0.18040435458786935,0.12130637636080871,0.14618973561430793,70449,0.5779450841452612,0.9570416297608503,0.95,0.9233333333333333,60014505011,6001450501
870,"Block Group 2, Census Tract 4505.01, Alameda County, California",2513,2310,1477,0,20,691,0,0,122,0,122,203,90,0,450501,2,70449,2258,2161,1305,1200,1140,1108,0.5877437325905293,0.0,0.007958615200955034,0.27497015519299645,0.0807799442896936,0.09709510545165141,70449,0.5779450841452612,0.9570416297608503,0.95,0.9233333333333333,60014505012,6001450501
871,"Block Group 1, Census Tract 4446.02, Alameda County, California",3000,2635,546,193,0,1747,60,0,89,0,89,365,238,0,444602,1,60188,3497,3358,2257,1575,1529,1544,0.182,0.06433333333333334,0.0,0.5823333333333334,0.12166666666666667,0.07933333333333334,60188,0.6454103517300543,0.9602516442665141,0.9707936507936508,0.9803174603174604,60014446021,6001444602
872,"Block Group 2, Census Tract 4446.02, Alameda County, California",1563,1403,182,79,5,1099,5,0,33,0,33,160,34,0,444602,2,60188,3497,3358,2257,1575,1529,1544,0.1164427383237364,0.05054382597568778,0.003198976327575176,0.7031349968010236,0.10236724248240563,0.045425463851567496,60188,0.6454103517300543,0.9602516442665141,0.9707936507936508,0.9803174603174604,60014446022,6001444602
873,"Block Group 1, Census Tract 4515.05, Alameda County, California",1247,1220,906,0,10,259,0,0,45,0,45,27,27,0,451505,1,74150,2532,2417,1259,1193,1182,1172,0.7265437048917401,0.0,0.00801924619085806,0.20769847634322375,0.02165196471531676,0.07217321571772253,74150,0.4972353870458136,0.9545813586097947,0.9907795473595976,0.9823973176865046,60014515051,6001451505
874,"Block Group 2, Census Tract 4515.05, Alameda County, California",2171,1721,1675,33,0,4,0,0,9,0,9,450,404,0,451505,2,74150,2532,2417,1259,1193,1182,1172,0.7715338553661907,0.015200368493781667,0.0,0.0018424689083371719,0.20727775218793182,0.008291110087517274,74150,0.4972353870458136,0.9545813586097947,0.9907795473595976,0.9823973176865046,60014515052,6001451505
875,"Block Group 1, Census Tract 4515.04, Alameda County, California",1709,1383,932,17,0,409,0,16,9,0,9,326,203,0,451504,1,51042,1242,1192,512,626,614,590,0.545348156816852,0.00994733762434172,0.0,0.2393212404915155,0.19075482738443533,0.01989467524868344,51042,0.41223832528180354,0.9597423510466989,0.9808306709265175,0.9424920127795527,60014515041,6001451504
876,"Block Group 1, Census Tract 4507.46, Alameda County, California",2704,2571,1603,11,0,837,0,0,120,0,120,133,76,0,450746,1,66925,2504,2419,1423,1423,1292,1292,0.5928254437869822,0.0040680473372781065,0.0,0.3095414201183432,0.04918639053254438,0.08875739644970414,66925,0.5682907348242812,0.9660543130990416,0.9079409697821503,0.9079409697821503,60014507461,6001450746
877,"Block Group 2, Census Tract 4507.46, Alameda County, California",821,532,427,0,0,105,0,0,0,0,0,289,289,0,450746,2,66925,2504,2419,1423,1423,1292,1292,0.5200974421437271,0.0,0.0,0.1278928136419001,0.3520097442143727,0.0,66925,0.5682907348242812,0.9660543130990416,0.9079409697821503,0.9079409697821503,60014507462,6001450746
878,"Block Group 1, Census Tract 4446.01, Alameda County, California",2207,1931,1023,0,0,806,28,20,54,0,54,276,177,0,444601,1,50568,4307,3838,1631,1779,1755,1690,0.46352514725872224,0.0,0.0,0.36520163117353877,0.12505663797009514,0.07068418667874943,50568,0.3786858602275366,0.8911074994195496,0.9865092748735245,0.9499718943226532,60014446011,6001444601
879,"Block Group 2, Census Tract 4446.01, Alameda County, California",3580,2390,822,79,5,1378,4,0,102,0,102,1190,386,26,444601,2,50568,4307,3838,1631,1779,1755,1690,0.22960893854748604,0.022067039106145252,0.0013966480446927375,0.38491620111731845,0.3324022346368715,0.05810055865921788,50568,0.3786858602275366,0.8911074994195496,0.9865092748735245,0.9499718943226532,60014446012,6001444601
880,"Block Group 1, Census Tract 4433.21, Alameda County, California",688,663,60,0,0,603,0,0,0,0,0,25,25,0,443321,1,87009,2200,2110,1612,1125,1085,1052,0.0872093023255814,0.0,0.0,0.876453488372093,0.036337209302325583,0.0,87009,0.7327272727272728,0.9590909090909091,0.9644444444444444,0.9351111111111111,60014433211,6001443321
881,"Block Group 2, Census Tract 4433.21, Alameda County, California",2680,2395,110,128,0,2074,14,11,58,32,26,285,58,0,443321,2,87009,2200,2110,1612,1125,1085,1052,0.041044776119402986,0.04776119402985075,0.0,0.7738805970149254,0.10634328358208955,0.052611940298507465,87009,0.7327272727272728,0.9590909090909091,0.9644444444444444,0.9351111111111111,60014433212,6001443321
882,"Block Group 2, Census Tract 4431.05, Alameda County, California",3066,3066,359,15,0,2584,31,0,77,0,77,0,0,0,443105,2,75190,3469,3366,2699,1539,1517,1464,0.11709067188519243,0.004892367906066536,0.0,0.8427919112850619,0.0,0.06033920417482061,75190,0.7780340155664457,0.970308446238109,0.9857050032488629,0.9512670565302144,60014431052,6001443105
883,"Block Group 1, Census Tract 4431.05, Alameda County, California",1719,1602,308,59,0,1176,7,0,52,0,52,117,13,0,443105,1,75190,3469,3366,2699,1539,1517,1464,0.179173938336242,0.03432228039557882,0.0,0.6841186736474695,0.06806282722513089,0.06457242582897033,75190,0.7780340155664457,0.970308446238109,0.9857050032488629,0.9512670565302144,60014431051,6001443105
884,"Block Group 2, Census Tract 4431.04, Alameda County, California",1248,1224,214,19,0,911,37,0,43,0,43,24,0,0,443104,2,83378,3857,3759,2868,1789,1760,1704,0.17147435897435898,0.015224358974358974,0.0,0.7299679487179487,0.019230769230769232,0.0985576923076923,83378,0.74358309567021,0.9745916515426497,0.9837898267188373,0.9524874231414198,60014431042,6001443104
885,"Block Group 3, Census Tract 4431.04, Alameda County, California",2855,2828,542,0,0,2185,0,20,81,31,50,27,27,0,443104,3,83378,3857,3759,2868,1789,1760,1704,0.18984238178633975,0.0,0.0,0.7653239929947461,0.009457092819614711,0.06374781085814361,83378,0.74358309567021,0.9745916515426497,0.9837898267188373,0.9524874231414198,60014431043,6001443104
886,"Block Group 1, Census Tract 4431.04, Alameda County, California",1517,1503,254,0,0,1229,0,0,20,0,20,14,9,0,443104,1,83378,3857,3759,2868,1789,1760,1704,0.16743572841133816,0.0,0.0,0.8101516150296638,0.00922874093605801,0.026367831245880026,83378,0.74358309567021,0.9745916515426497,0.9837898267188373,0.9524874231414198,60014431041,6001443104
887,"Block Group 1, Census Tract 4419.27, Alameda County, California",3079,2716,383,133,0,2075,52,0,73,17,56,363,74,0,441927,1,65727,3383,3155,2372,1788,1675,1672,0.1243910360506658,0.04319584280610588,0.0,0.6739201039298474,0.117895420591101,0.06430659304969145,65727,0.7011528229382206,0.9326041974578776,0.9368008948545862,0.9351230425055929,60014419271,6001441927
888,"Block Group 2, Census Tract 4419.27, Alameda County, California",1413,1340,230,13,19,873,10,8,187,26,161,73,0,0,441927,2,65727,3383,3155,2372,1788,1675,1672,0.16277423920736023,0.009200283085633405,0.013446567586694975,0.6178343949044586,0.051663128096249115,0.2774239207360226,65727,0.7011528229382206,0.9326041974578776,0.9368008948545862,0.9351230425055929,60014419272,6001441927
889,"Block Group 1, Census Tract 4419.25, Alameda County, California",3681,3348,311,123,12,2849,0,0,53,14,39,333,35,0,441925,1,83481,5882,5816,4706,3069,3011,2949,0.08448791089377887,0.03341483292583537,0.0032599837000814994,0.7739744634610161,0.09046454767726161,0.028796522684053246,83481,0.8000680040802448,0.9887793267596056,0.9811013359400457,0.9608993157380255,60014419251,6001441925
890,"Block Group 2, Census Tract 4419.25, Alameda County, California",3610,3394,764,318,0,2135,0,107,70,0,70,216,66,0,441925,2,83481,5882,5816,4706,3069,3011,2949,0.2116343490304709,0.08808864265927978,0.0,0.5914127423822715,0.059833795013850416,0.06842105263157895,83481,0.8000680040802448,0.9887793267596056,0.9811013359400457,0.9608993157380255,60014419252,6001441925
891,"Block Group 2, Census Tract 4431.03, Alameda County, California",2878,2780,210,8,29,2495,0,0,38,0,38,98,29,0,443103,2,55395,3045,2933,2415,1248,1226,1180,0.0729673384294649,0.002779708130646282,0.010076441973592773,0.8669214732453092,0.034051424600416956,0.02640722724113968,55395,0.7931034482758621,0.9632183908045977,0.9823717948717948,0.9455128205128205,60014431032,6001443103
892,"Block Group 1, Census Tract 4431.03, Alameda County, California",1229,1190,243,0,0,862,0,0,85,0,85,39,39,0,443103,1,55395,3045,2933,2415,1248,1226,1180,0.19772172497965826,0.0,0.0,0.7013832384052074,0.03173311635475997,0.1383238405207486,55395,0.7931034482758621,0.9632183908045977,0.9823717948717948,0.9455128205128205,60014431031,6001443103
893,"Block Group 2, Census Tract 4375, Alameda County, California",2350,1103,480,119,0,488,0,0,16,0,16,1247,662,0,437500,2,35798,2633,1880,306,1192,1140,968,0.20425531914893616,0.05063829787234043,0.0,0.2076595744680851,0.5306382978723404,0.013617021276595745,35798,0.11621724268894797,0.7140144322066084,0.9563758389261745,0.8120805369127517,60014375002,6001437500
894,"Block Group 1, Census Tract 4375, Alameda County, California",2181,435,140,11,0,254,9,0,21,0,21,1746,494,0,437500,1,35798,2633,1880,306,1192,1140,968,0.06419073819348922,0.0050435580009170105,0.0,0.11646033929390188,0.8005502063273727,0.023383768913342505,35798,0.11621724268894797,0.7140144322066084,0.9563758389261745,0.8120805369127517,60014375001,6001437500
895,"Block Group 1, Census Tract 4301.01, Alameda County, California",1436,1382,335,29,0,1005,0,0,13,0,13,54,37,0,430101,1,66315,4985,4722,3148,2179,2159,2126,0.23328690807799443,0.0201949860724234,0.0,0.6998607242339833,0.037604456824512536,0.018105849582172703,66315,0.6314944834503511,0.9472417251755266,0.9908214777420835,0.9756769160165213,60014301011,6001430101
896,"Block Group 2, Census Tract 4301.01, Alameda County, California",2089,1909,715,20,0,1154,0,0,20,0,20,180,70,0,430101,2,66315,4985,4722,3148,2179,2159,2126,0.34226902824317856,0.009573958831977022,0.0,0.5524174246050741,0.0861656294877932,0.019147917663954045,66315,0.6314944834503511,0.9472417251755266,0.9908214777420835,0.9756769160165213,60014301012,6001430101
897,"Block Group 3, Census Tract 4301.01, Alameda County, California",3317,2910,931,392,10,1242,81,0,254,0,254,407,86,0,430101,3,66315,4985,4722,3148,2179,2159,2126,0.2806753090141694,0.11817907747965029,0.0030147723846849564,0.37443473017787154,0.12270123605667772,0.17757009345794392,66315,0.6314944834503511,0.9472417251755266,0.9908214777420835,0.9756769160165213,60014301013,6001430101
898,"Block Group 1, Census Tract 4251.03, Alameda County, California",878,761,281,20,0,396,0,0,64,0,64,117,66,10,425103,1,81837,2490,2429,1901,1429,1374,1338,0.3200455580865604,0.022779043280182234,0.0,0.4510250569476082,0.13325740318906606,0.14578587699316628,81837,0.7634538152610442,0.9755020080321285,0.9615115465360392,0.9363191042687193,60014251031,6001425103
899,"Block Group 2, Census Tract 4251.03, Alameda County, California",1138,1102,559,158,2,272,0,0,111,0,111,36,36,0,425103,2,81837,2490,2429,1901,1429,1374,1338,0.4912126537785589,0.13884007029876977,0.0017574692442882249,0.2390158172231986,0.03163444639718805,0.19507908611599298,81837,0.7634538152610442,0.9755020080321285,0.9615115465360392,0.9363191042687193,60014251032,6001425103
900,"Block Group 3, Census Tract 4251.03, Alameda County, California",779,723,379,250,0,68,0,0,26,0,26,56,35,21,425103,3,81837,2490,2429,1901,1429,1374,1338,0.4865211810012837,0.3209242618741977,0.0,0.08729139922978177,0.07188703465982028,0.06675224646983312,81837,0.7634538152610442,0.9755020080321285,0.9615115465360392,0.9363191042687193,60014251033,6001425103
901,"Block Group 2, Census Tract 4037.02, Alameda County, California",1389,1311,804,131,0,268,0,14,94,0,94,78,44,0,403702,2,66417,1743,1656,1182,1102,1075,996,0.5788336933045356,0.09431245500359971,0.0,0.1929445644348452,0.056155507559395246,0.14542836573074155,66417,0.6781411359724613,0.9500860585197934,0.9754990925589837,0.9038112522686026,60014037022,6001403702
902,"Block Group 1, Census Tract 4037.02, Alameda County, California",541,430,198,159,0,73,0,0,0,0,0,111,10,8,403702,1,66417,1743,1656,1182,1102,1075,996,0.3659889094269871,0.29390018484288355,0.0,0.13493530499075784,0.20517560073937152,0.0,66417,0.6781411359724613,0.9500860585197934,0.9754990925589837,0.9038112522686026,60014037021,6001403702
903,"Block Group 1, Census Tract 4415.23, Alameda County, California",1804,1689,302,104,0,1229,0,0,54,0,54,115,19,0,441523,1,96264,3007,2895,2248,1445,1420,1420,0.1674057649667406,0.057649667405764965,0.0,0.6812638580931264,0.06374722838137473,0.0598669623059867,96264,0.747588959095444,0.962753574991686,0.9826989619377162,0.9826989619377162,60014415231,6001441523
904,"Block Group 2, Census Tract 4415.23, Alameda County, California",1311,1241,131,0,0,1082,0,0,28,7,21,70,44,0,441523,2,96264,3007,2895,2248,1445,1420,1420,0.09992372234935164,0.0,0.0,0.8253241800152555,0.05339435545385202,0.04271548436308162,96264,0.747588959095444,0.962753574991686,0.9826989619377162,0.9826989619377162,60014415232,6001441523
905,"Block Group 3, Census Tract 4415.23, Alameda County, California",1303,1204,85,0,0,1016,95,0,8,0,8,99,27,0,441523,3,96264,3007,2895,2248,1445,1420,1420,0.06523407521105141,0.0,0.0,0.7797390636991558,0.07597851112816577,0.0851880276285495,96264,0.747588959095444,0.962753574991686,0.9826989619377162,0.9826989619377162,60014415233,6001441523
906,"Block Group 1, Census Tract 4403.35, Alameda County, California",3363,3363,871,118,28,2282,27,0,37,0,37,0,0,0,440335,1,76446,5351,5069,3340,2365,2365,2307,0.25899494498959263,0.03508771929824561,0.008325899494498959,0.6785608088016651,0.0,0.030032708890871247,76446,0.6241823958138666,0.9472995701737993,1.0,0.9754756871035941,60014403351,6001440335
907,"Block Group 2, Census Tract 4403.35, Alameda County, California",3688,3564,471,125,0,2224,59,16,669,39,630,124,24,0,440335,2,76446,5351,5069,3340,2365,2365,2307,0.1277114967462039,0.03389370932754881,0.0,0.6030368763557483,0.033622559652928416,0.38313449023861174,76446,0.6241823958138666,0.9472995701737993,1.0,0.9754756871035941,60014403352,6001440335
908,"Block Group 1, Census Tract 4419.24, Alameda County, California",2124,2087,162,54,7,1807,0,14,43,16,27,37,16,0,441924,1,71684,5494,5066,3879,2658,2619,2571,0.07627118644067797,0.025423728813559324,0.003295668549905838,0.85075329566855,0.017419962335216574,0.047080979284369114,71684,0.7060429559519475,0.9220968329086275,0.9853273137697517,0.9672686230248307,60014419241,6001441924
909,"Block Group 2, Census Tract 4419.24, Alameda County, California",1767,1665,371,0,0,1223,0,0,71,0,71,102,12,0,441924,2,71684,5494,5066,3879,2658,2619,2571,0.20996038483305038,0.0,0.0,0.6921335597057159,0.057724957555178265,0.08036219581211092,71684,0.7060429559519475,0.9220968329086275,0.9853273137697517,0.9672686230248307,60014419242,6001441924
910,"Block Group 3, Census Tract 4419.24, Alameda County, California",2381,1689,475,150,0,922,0,0,142,0,142,692,79,0,441924,3,71684,5494,5066,3879,2658,2619,2571,0.1994960100797984,0.06299874002519949,0.0,0.3872322553548929,0.2906341873162537,0.11927761444771104,71684,0.7060429559519475,0.9220968329086275,0.9853273137697517,0.9672686230248307,60014419243,6001441924
911,"Block Group 4, Census Tract 4419.24, Alameda County, California",1209,1156,340,15,25,696,0,0,80,0,80,53,13,0,441924,4,71684,5494,5066,3879,2658,2619,2571,0.2812241521918941,0.01240694789081886,0.0206782464846981,0.575682382133995,0.043837882547559964,0.13234077750206782,71684,0.7060429559519475,0.9220968329086275,0.9853273137697517,0.9672686230248307,60014419244,6001441924
912,"Block Group 1, Census Tract 4251.02, Alameda County, California",1280,1154,590,85,0,355,30,0,94,7,87,126,75,0,425102,1,71550,3201,3102,2431,2022,2001,1962,0.4609375,0.06640625,0.0,0.27734375,0.0984375,0.1703125,71550,0.7594501718213058,0.9690721649484536,0.9896142433234422,0.9703264094955489,60014251021,6001425102
913,"Block Group 2, Census Tract 4251.02, Alameda County, California",2080,1914,606,68,8,1076,0,32,124,0,124,166,47,0,425102,2,71550,3201,3102,2431,2022,2001,1962,0.29134615384615387,0.032692307692307694,0.0038461538461538464,0.5173076923076924,0.0798076923076923,0.1346153846153846,71550,0.7594501718213058,0.9690721649484536,0.9896142433234422,0.9703264094955489,60014251022,6001425102
914,"Block Group 3, Census Tract 4251.02, Alameda County, California",546,487,133,172,0,163,8,0,11,0,11,59,34,10,425102,3,71550,3201,3102,2431,2022,2001,1962,0.24358974358974358,0.315018315018315,0.0,0.29853479853479853,0.10805860805860806,0.054945054945054944,71550,0.7594501718213058,0.9690721649484536,0.9896142433234422,0.9703264094955489,60014251023,6001425102
915,"Block Group 1, Census Tract 4251.01, Alameda County, California",1354,1293,848,58,5,271,8,0,103,41,62,61,51,0,425101,1,70046,1585,1550,1191,1159,1123,1101,0.6262924667651403,0.04283604135893648,0.003692762186115214,0.20014771048744462,0.045051698670605614,0.15805022156573117,70046,0.7514195583596215,0.9779179810725552,0.9689387402933564,0.9499568593615185,60014251011,6001425101
916,"Block Group 2, Census Tract 4251.01, Alameda County, California",305,269,121,0,0,148,0,0,0,0,0,36,36,0,425101,2,70046,1585,1550,1191,1159,1123,1101,0.39672131147540984,0.0,0.0,0.4852459016393443,0.1180327868852459,0.0,70046,0.7514195583596215,0.9779179810725552,0.9689387402933564,0.9499568593615185,60014251012,6001425101
917,"Block Group 1, Census Tract 4041.02, Alameda County, California",1598,1499,1106,67,34,160,20,14,98,0,98,99,53,0,404102,1,60120,2413,2246,1559,1657,1417,1288,0.6921151439299124,0.041927409261576974,0.02127659574468085,0.10012515644555695,0.06195244055068836,0.1439299123904881,60120,0.646083713220058,0.9307915457936179,0.8551599275799638,0.7773083886541944,60014041021,6001404102
918,"Block Group 2, Census Tract 4041.02, Alameda County, California",1055,892,658,58,2,159,0,0,15,0,15,163,71,5,404102,2,60120,2413,2246,1559,1657,1417,1288,0.623696682464455,0.054976303317535544,0.0018957345971563982,0.15071090047393365,0.15450236966824646,0.02843601895734597,60120,0.646083713220058,0.9307915457936179,0.8551599275799638,0.7773083886541944,60014041022,6001404102
919,"Block Group 3, Census Tract 4351.04, Alameda County, California",799,632,169,120,0,189,76,0,78,0,78,167,110,0,435104,3,38350,4347,3653,1203,2202,2142,1918,0.21151439299123906,0.15018773466833543,0.0,0.23654568210262827,0.20901126408010012,0.2903629536921151,38350,0.27674258109040717,0.840349666436623,0.9727520435967303,0.8710263396911898,60014351043,6001435104
920,"Block Group 1, Census Tract 4351.04, Alameda County, California",2011,1492,336,263,22,751,26,0,94,0,94,519,229,0,435104,1,38350,4347,3653,1203,2202,2142,1918,0.1670810542018896,0.13078070611636003,0.01093983092988563,0.373446046742914,0.25808055693684734,0.10641471904525111,38350,0.27674258109040717,0.840349666436623,0.9727520435967303,0.8710263396911898,60014351041,6001435104
921,"Block Group 2, Census Tract 4351.04, Alameda County, California",3307,1634,372,290,0,667,6,103,196,0,196,1673,632,7,435104,2,38350,4347,3653,1203,2202,2142,1918,0.11248866041729665,0.08769277290595706,0.0,0.20169337768370124,0.5058965830057454,0.15149682491684305,38350,0.27674258109040717,0.840349666436623,0.9727520435967303,0.8710263396911898,60014351042,6001435104
922,"Block Group 2, Census Tract 4331.03, Alameda County, California",798,453,85,138,0,220,0,0,10,0,10,345,325,0,433103,2,38815,2497,2074,587,1410,1254,1166,0.10651629072681704,0.17293233082706766,0.0,0.2756892230576441,0.4323308270676692,0.02506265664160401,38815,0.23508209851822187,0.8305967160592711,0.8893617021276595,0.826950354609929,60014331032,6001433103
923,"Block Group 1, Census Tract 4331.03, Alameda County, California",2725,1557,398,446,20,648,0,0,45,0,45,1168,601,44,433103,1,38815,2497,2074,587,1410,1254,1166,0.14605504587155962,0.1636697247706422,0.007339449541284404,0.23779816513761468,0.42862385321100915,0.03302752293577982,38815,0.23508209851822187,0.8305967160592711,0.8893617021276595,0.826950354609929,60014331031,6001433103
924,"Block Group 1, Census Tract 4325.02, Alameda County, California",2472,1711,208,165,0,1279,0,22,37,0,37,761,435,0,432502,1,32979,3641,2777,994,1536,1433,1385,0.08414239482200647,0.06674757281553398,0.0,0.5173948220064725,0.30784789644012944,0.038834951456310676,32979,0.27300192254875033,0.7627025542433398,0.9329427083333334,0.9016927083333334,60014325021,6001432502
925,"Block Group 2, Census Tract 4325.02, Alameda County, California",899,733,307,103,3,320,0,0,0,0,0,166,39,0,432502,2,32979,3641,2777,994,1536,1433,1385,0.3414905450500556,0.11457174638487208,0.0033370411568409346,0.3559510567296997,0.1846496106785317,0.0,32979,0.27300192254875033,0.7627025542433398,0.9329427083333334,0.9016927083333334,60014325022,6001432502
926,"Block Group 3, Census Tract 4325.02, Alameda County, California",1807,1196,200,418,0,512,0,33,33,0,33,611,492,51,432502,3,32979,3641,2777,994,1536,1433,1385,0.11068068622025456,0.23132263420033206,0.0,0.28334255672385167,0.3381294964028777,0.05478693967902601,32979,0.27300192254875033,0.7627025542433398,0.9329427083333334,0.9016927083333334,60014325023,6001432502
927,"Block Group 2, Census Tract 4054.01, Alameda County, California",1054,793,132,360,0,212,0,36,53,0,53,261,21,0,405401,2,27976,2926,2348,1078,1657,1495,1319,0.1252371916508539,0.3415559772296015,0.0,0.20113851992409867,0.2476280834914611,0.1347248576850095,27976,0.3684210526315789,0.8024606971975393,0.9022329511164756,0.796016898008449,60014054012,6001405401
928,"Block Group 3, Census Tract 4054.01, Alameda County, California",1032,857,167,57,0,602,0,0,31,0,31,175,60,8,405401,3,27976,2926,2348,1078,1657,1495,1319,0.1618217054263566,0.055232558139534885,0.0,0.5833333333333334,0.1695736434108527,0.060077519379844964,27976,0.3684210526315789,0.8024606971975393,0.9022329511164756,0.796016898008449,60014054013,6001405401
929,"Block Group 1, Census Tract 4054.01, Alameda County, California",1562,1174,450,175,0,463,0,0,86,8,78,388,57,43,405401,1,27976,2926,2348,1078,1657,1495,1319,0.2880921895006402,0.11203585147247119,0.0,0.29641485275288093,0.24839948783610755,0.11011523687580026,27976,0.3684210526315789,0.8024606971975393,0.9022329511164756,0.796016898008449,60014054011,6001405401
930,"Block Group 1, Census Tract 4053.02, Alameda County, California",1046,956,412,101,8,396,0,25,14,0,14,90,35,8,405302,1,34858,2105,1631,1012,1377,1185,1103,0.3938814531548757,0.0965583173996176,0.0076481835564053535,0.37858508604206503,0.08604206500956023,0.05066921606118547,34858,0.4807600950118765,0.7748218527315914,0.8605664488017429,0.8010167029774873,60014053021,6001405302
931,"Block Group 2, Census Tract 4053.02, Alameda County, California",1327,1225,318,203,0,608,0,0,96,9,87,102,96,0,405302,2,34858,2105,1631,1012,1377,1185,1103,0.23963828183873398,0.15297663903541825,0.0,0.4581763376036172,0.07686510926902788,0.14468726450640543,34858,0.4807600950118765,0.7748218527315914,0.8605664488017429,0.8010167029774873,60014053022,6001405302
932,"Block Group 1, Census Tract 4053.01, Alameda County, California",2041,1785,1172,244,0,193,5,0,171,0,171,256,39,0,405301,1,59554,2570,2466,1834,1572,1548,1415,0.5742283194512494,0.11954924056834886,0.0,0.09456148946594807,0.12542871141597256,0.17001469867711905,59554,0.7136186770428016,0.9595330739299611,0.9847328244274809,0.9001272264631043,60014053011,6001405301
933,"Block Group 2, Census Tract 4053.01, Alameda County, California",913,629,383,95,0,111,8,0,32,0,32,284,85,13,405301,2,59554,2570,2466,1834,1572,1548,1415,0.4194961664841183,0.10405257393209201,0.0,0.12157721796276014,0.31106243154435925,0.07886089813800658,59554,0.7136186770428016,0.9595330739299611,0.9847328244274809,0.9001272264631043,60014053012,6001405301
934,"Block Group 2, Census Tract 4041.01, Alameda County, California",1815,1641,972,178,10,249,0,26,206,0,206,174,91,0,404101,2,71314,2548,2517,2018,1660,1583,1582,0.5355371900826447,0.09807162534435261,0.005509641873278237,0.1371900826446281,0.09586776859504133,0.2413223140495868,71314,0.7919937205651492,0.9878335949764521,0.9536144578313253,0.9530120481927711,60014041012,6001404101
935,"Block Group 1, Census Tract 4041.01, Alameda County, California",1202,1164,904,59,1,131,0,36,33,0,33,38,37,0,404101,1,71314,2548,2517,2018,1660,1583,1582,0.7520798668885191,0.04908485856905158,0.0008319467554076539,0.10898502495840266,0.03161397670549085,0.08485856905158069,71314,0.7919937205651492,0.9878335949764521,0.9536144578313253,0.9530120481927711,60014041011,6001404101
936,"Block Group 1, Census Tract 4403.36, Alameda County, California",1921,1638,394,227,24,926,0,0,67,0,67,283,37,0,440336,1,42601,3460,3183,1243,1434,1406,1360,0.20510150963040083,0.11816762103071317,0.012493492972410203,0.48204060385216035,0.14731910463300366,0.06975533576262363,42601,0.35924855491329477,0.9199421965317919,0.9804741980474198,0.9483960948396095,60014403361,6001440336
937,"Block Group 2, Census Tract 4403.36, Alameda County, California",2516,1983,409,160,4,1320,7,0,83,0,83,533,139,0,440336,2,42601,3460,3183,1243,1434,1406,1360,0.1625596184419714,0.06359300476947535,0.001589825119236884,0.5246422893481717,0.2118441971383148,0.06875993640699524,42601,0.35924855491329477,0.9199421965317919,0.9804741980474198,0.9483960948396095,60014403362,6001440336
938,"Block Group 3, Census Tract 4382.04, Alameda County, California",2707,2166,434,145,33,1440,40,0,74,6,68,541,186,19,438204,3,40346,4334,3677,1217,1847,1764,1648,0.16032508311784263,0.05356483191725157,0.012190616919098634,0.531954192833395,0.19985223494643517,0.069449575175471,40346,0.2808029533917859,0.8484079372404245,0.955062263129399,0.8922577152138603,60014382043,6001438204
939,"Block Group 1, Census Tract 4382.04, Alameda County, California",1606,767,133,118,0,305,49,0,162,0,162,839,316,0,438204,1,40346,4334,3677,1217,1847,1764,1648,0.08281444582814446,0.07347447073474471,0.0,0.18991282689912828,0.5224159402241594,0.23225404732254049,40346,0.2808029533917859,0.8484079372404245,0.955062263129399,0.8922577152138603,60014382041,6001438204
940,"Block Group 2, Census Tract 4382.04, Alameda County, California",1525,990,187,98,5,505,48,0,147,0,147,535,258,0,438204,2,40346,4334,3677,1217,1847,1764,1648,0.12262295081967213,0.06426229508196721,0.003278688524590164,0.33114754098360655,0.35081967213114756,0.2242622950819672,40346,0.2808029533917859,0.8484079372404245,0.955062263129399,0.8922577152138603,60014382042,6001438204
